"","N1_1","N2_1","N3_1","N4_1","N5_1","N6_1","N1_2","N2_2","N3_2","N4_2","N5_2","N6_2"
"Q96I59",6615.542,30730.15,8603.886,2942.381,8314.364,16703.18,19506.67,35358.81,0,40075.74,19764.2,37185.8
"O14737",54990.34,0,65031.81,0,0,48512.74,0,0,0,0,0,0
"A0AV96",0,9759.944,14303.05,9559.831,8242.808,7002.047,0,0,0,0,0,0
"O14979",74406,56715.96,65130.74,69039.96,68707.95,81510.46,62603.47,52008.52,57959.53,68503.39,68790.77,81771.48
"O15173",17778.32,28070.84,34713.42,29748.37,24133.67,35176.2,0,32940.66,36228.75,40663.75,31084.27,39785.63
"P61970",0,0,0,0,0,0,0,0,0,0,0,0
"O95436",0,0,0,0,0,0,0,0,0,0,0,0
"P33240",0,124294.3,110112,0,130557.2,0,0,139670.4,97756.44,0,115306.4,0
"P39023",4621.889,5920.558,7770.881,4621.889,2314.394,1932.864,6414.703,15575.29,8906.125,13744.35,8507.197,6501.192
"P54802",22055.13,0,26686.24,37448.41,15575.29,16249.23,25487.3,0,22321.01,32750.56,23275.02,18886.76
"P09497",48748.28,46303.49,47623.22,44397.45,33069.91,34506.99,50008.51,65130.74,50179.16,52700.48,26563.48,24705.79
"Q8TCT9",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H7Z7",22664.19,26093.67,26232.09,25067.46,30674.6,27310.46,23060.3,20517.91,29987.47,31989.24,11401.86,30963.73
"Q16719",0,0,0,12327.9,0,0,15398.22,0,0,19019.68,0,0
"A2VDF0",8178.736,2734.253,0,7530.067,497.9667,0,9559.831,7830.575,0,11167.62,0,5768.044
"P41222",52957.47,0,62603.47,61553.77,0,0,34991.44,0,55509.41,75400.28,0,19314.17
"Q96AE4",30963.73,47477.48,56135.9,47343.67,53434.89,48748.28,45654.7,50797.63,53943.03,48113.21,56135.9,49915.79
"P53007",33837.11,32469.21,43585.09,49739.87,46628.66,58282.48,35565.03,32469.21,43585.09,46763.48,52341.58,55431.72
"Q9NPQ8",0,0,68503.39,0,0,63188.02,71252.19,0,59540.84,0,0,0
"P28288",20825.75,22251.11,18045.24,12983.19,0,20116.77,25067.46,17976.62,17826.71,0,15313,21468.52
"O95487",0,1788.65,5255.061,1437.947,239.4639,1074.472,0,4061.403,0,0,4172.006,0
"P30049",176213.9,226425.2,218057.1,268122.8,164811.4,274264.6,170208.5,243050.1,230373.5,273261.7,160691.3,283710.6
"Q9UBR2",129074.8,71906.43,101732.7,130216,102116.3,119242.7,112182.3,73411.06,105177.9,128776.2,100135.6,117389.5
"Q9Y4W6",0,37621.73,46818.33,38953.75,33116.59,39433.16,51690.71,51386.23,43737.82,45794.93,20275.93,29748.37
"Q07065",0,40521.26,0,0,0,0,0,0,29791.97,0,0,0
"Q02543",0,0,0,32105.01,0,28846.59,0,38641.15,0,0,0,0
"P33151",146872.8,0,0,0,202618.2,161420,153041.2,264324.1,161420,0,0,148739.1
"Q9Y305",10833.63,61553.77,0,0,5299.794,7830.575,56247.06,44695.75,0,0,17715.21,21131.38
"Q8ND23",0,0,0,51386.23,0,0,33256.26,0,0,58063.49,0,0
"Q9UDW1",52008.52,68194.41,56247.06,34436.2,55628.06,71739.49,51615.29,67749.81,51547.19,41913.8,57850.99,73975.35
"Q8NE86",0,0,0,0,0,0,0,0,0,0,0,0
"Q9H9S4",24133.67,29430.84,27753.78,26686.24,25017.81,15689.55,26011.69,31720.91,30313.51,29597.68,23498.15,21381.11
"O75438",0,44865.21,0,56609.46,42566.36,67555.47,0,65580.5,50923.04,62003.42,48113.21,61777.63
"P63261",198108.9,101915.9,0,259314.6,0,524995.4,0,88437.7,0,212292.8,65130.74,384629
"P39687",95057.05,76429.38,81325.09,31084.27,29918.29,31663.41,109599.4,157255.8,167923.7,25844.29,0,23432.31
"Q13451",0,22378.06,0,0,0,26368.11,0,0,0,0,0,33116.59
"Q99798",509155.2,370040.5,534962.2,474797,484624,417999.9,494067.2,387432.2,554483,466164.9,454591.6,367784.7
"P25940",0,0,0,0,0,0,0,0,0,0,0,0
"O00299",207384.7,248839.1,147423.5,195146,280540.3,179981.9,206752.5,258247.1,153483.2,194290.6,282315.9,183399.7
"P15848",0,0,0,0,0,0,13642.38,0,0,0,0,0
"O75531",50108.55,42404.53,57005.18,55100.23,43184.22,84980.21,51791.05,47343.67,59915.42,52272.02,39273.51,82242.07
"Q9UHD8",39356.67,148739.1,30621.55,39719.26,149632.6,42255.78,37448.41,152247.4,33256.26,44010.16,147423.5,37735.48
"Q06124",0,0,0,0,0,0,0,0,0,0,0,0
"Q9NQR4",116289.9,80345.41,108554.7,118534.4,105601.5,105177.9,120716.2,75400.28,114678.3,135035,102888.3,112680.1
"Q9BY32",0,0,10207.17,0,0,0,0,0,248839.1,0,0,0
"Q14624",39584.44,199390.7,96407.84,18128.35,87958.78,54240.61,55628.06,142679.6,63988.55,26881.08,68707.95,76579.02
"P40763",0,152627.3,0,0,163494.7,0,0,0,0,0,0,127429.7
"P35611",50179.16,59225.88,55745.15,52415.71,50923.04,39584.44,47343.67,55100.23,53240.82,60013.66,65391.51,41645.52
"P13647",0,35479.7,0,0,0,0,0,0,0,0,0,0
"O75608",59138.55,79024.33,57169.19,75400.28,70596.1,72135.45,82939.11,77850.57,59735.85,40738.93,69495.64,83842.97
"Q15274",195146,170638.1,176759.1,110778.1,183893,127429.7,181573.2,153483.2,198108.9,142306.8,190390.4,131429.8
"Q15185",82372.63,37098.09,73200.35,92336.89,90344.08,94932.09,89057.4,93734.03,80465.48,144444.7,86395.18,132404.4
"Q8N392",6339.456,0,0,3030.828,0,0,0,0,0,12983.19,0,0
"Q86UX7",11401.86,3325.908,0,0,0,1086.525,14049.16,8314.364,0,0,0,0
"Q9Y6U3",26788.93,27646.1,61777.63,39273.51,52415.71,73631.49,22562.35,33974.14,67555.47,35969.44,44010.16,45731.62
"O60220",60214.34,47101.82,64365.04,72761.18,49327.24,39785.63,52110.31,52700.48,65665.84,75727.38,46763.48,66571.79
"Q13576",41135.21,48954.49,50724.91,55839.27,42316.63,30209.1,50724.91,46053.92,49545.6,59540.84,45576.66,42132.29
"Q9NX40",0,0,70713.02,67454.84,56433.61,0,0,0,0,0,0,0
"P13489",140860.9,137982.3,139670.4,124568,151558.9,144444.7,137982.3,90534.5,135337.9,126146.2,157255.8,151558.9
"Q9H1E5",57737.64,0,0,0,0,0,60651.52,0,0,0,0,90344.08
"O43815",0,0,0,0,0,0,0,0,0,0,0,0
"P49589",27260.11,0,0,0,23296.74,0,0,38212.23,0,0,0,0
"Q9Y376",16143.24,21883.76,21010.82,17080.19,15689.55,0,18957.21,22122.36,21763.84,21261.03,42032.72,29918.29
"Q96DH6",35302.49,0,0,0,0,2438.214,0,0,0,29052.19,0,31585.28
"P13667",91995.3,126146.2,66927.36,95493.71,117967.3,82784.11,92823.65,128015.6,75727.38,84009.8,97932.12,83114.39
"P05155",107651.2,297711.2,141296.3,103356.2,161046.5,157255.8,125847,256285.7,135035,110367.2,161420,96737.9
"Q7L576",78753.85,79971.33,70145.77,86082.28,55954.92,80199.58,79704.06,55431.72,48748.28,84689.84,83842.97,89204.91
"Q9Y5K8",27066.26,42948.4,31663.41,79584.07,9652.078,10993.77,31454.9,56337.18,36422.79,54554.37,28782.87,11680.59
"O95777",66927.36,70281.09,64901.59,70713.02,65477.99,73278.36,61900.08,0,65757.16,0,0,0
"Q9BTZ2",140112.6,72396.48,143056.5,144761.6,67126.98,83114.39,124830.2,69379.76,138965.2,157255.8,83114.39,91628.1
"Q5JTV8",0,0,0,0,0,0,0,14224.85,14857.12,0,0,0
"Q9P2R3",0,0,0,0,23144.21,0,25737.06,0,31389.75,0,30209.1,0
"P11021",154819.9,261842.8,166291,153896.5,224837.6,154819.9,137596.7,257434.6,170638.1,141996.6,227900.3,168883.1
"Q9BVK6",0,0,0,0,0,13208.61,0,0,0,0,0,0
"Q9UJC5",29111.44,0,22562.35,25444.86,15633.69,0,26788.93,0,26686.24,33182,26686.24,21010.82
"Q16822",1300718,314250.1,1438531,716944.3,838302.9,454591.6,1300718,310472.5,1507484,732383.5,732383.5,462133.9
"Q8TDX5",0,0,0,63988.55,0,39005.52,0,0,0,84571.84,0,41362.6
"O94874",15575.29,28782.87,0,25178.94,26881.08,22122.36,0,37386.23,28649.97,0,16703.18,18431.09
"O75935",31585.28,47623.22,47858.24,41294.54,29655.42,43585.09,28951.34,34579.48,0,53332.27,44088.33,0
"Q13098",10538.05,0,13531.76,0,10482.32,8314.364,8242.808,16382.91,0,0,11359.64,0
"P21333",174984.5,139288.5,117106.9,115306.4,212997.3,174540.8,179981.9,150009.2,119242.7,115757.1,214743.1,170208.5
"P30038",805128.4,940142,1300718,838302.9,1162786,494067.2,805128.4,861796.3,1300718,885197.1,1219164,529672.9
"Q9UJ70",42566.36,52378.64,48954.49,43815.97,48113.21,38511.05,46553.02,56247.06,44536.32,44156.47,46553.02,41974.24
"Q15404",84689.84,66571.79,84437,94932.09,83666.14,84437,96407.84,74546.25,69986.84,94484.9,85899.79,87070.11
"P49257",0,31034.26,30313.51,32198.97,24565.31,50724.91,26232.09,32750.56,26628.24,32469.21,0,47185.33
"P61106",40795.66,49103.56,22251.11,12874.95,0,38012.43,0,0,0,112680.1,95057.05,14857.12
"P01833",42472.02,50996.29,0,31289.59,13283.71,116548.9,0,52477.21,0,0,53619.99,159013.3
"P40616",0,0,33626.34,0,29487.39,38320.43,0,30812.9,0,0,33093.25,40521.26
"P36543",151558.9,194290.6,159352.7,189251.4,151906.3,82528.65,139670.4,195557.8,159352.7,195146,153483.2,116824.3
"P37837",186398.9,156696.6,175372.7,179177.4,182241.6,184650.5,176213.9,146454.4,173659.4,203233.9,188132.1,175808.5
"P11047",63415,65948.94,61068.98,50724.91,73975.35,49228.15,63188.02,56135.9,48314.38,49327.24,84820.41,52572.61
"Q8WWM9",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y266",26438.35,39005.52,25912.83,29176.41,32815.68,24705.79,30264.74,40795.66,29308.43,37020.33,33626.34,31663.41
"P62266",0,0,0,0,0,0,0,0,0,0,0,0
"P48739",0,0,0,0,0,0,0,0,0,0,0,0
"P19652",78078.7,163494.7,73098.98,81054.54,92656.4,125372.3,82528.65,166703.5,75506.47,123135.8,98460.75,110112
"Q9NUI1",65477.99,0,67879.78,77962.17,0,45871.05,54417.16,0,67879.78,89804.98,42825.82,0
"O94760",310472.5,224837.6,260389.5,304443.9,246687.7,296507.9,306071.8,255122.1,265761.1,113916.8,261842.8,264324.1
"Q9H611",484624,0,393512.7,0,499422.8,0,478947.4,0,0,219709.9,400332.5,469971.2
"P35579",229655.9,306071.8,185750.3,173069.6,293727.3,199390.7,221565,319228.4,192312.2,190390.4,301234.9,203666.2
"O43670",18921.99,0,0,0,14303.05,0,0,22496.77,0,0,0,0
"Q93009",3628.564,0,6339.456,2498.825,1089.6,3030.828,5202.178,6679.15,9229.783,0,5634.228,0
"P29992",16382.91,21131.38,22174.57,16382.91,14857.12,14658.16,21831.56,22946.86,24907.94,0,0,20453.29
"Q12768",0,0,0,0,714.025,2064.747,0,0,0,0,0,7665.211
"Q53H12",0,0,0,0,0,0,0,0,0,0,0,0
"P11766",160691.3,118998.7,149632.6,234531.6,193664.8,181096.8,205865.1,104286.9,148188.2,183893,221565,181096.8
"P17858",73278.36,85899.79,71375.87,73200.35,67663.89,66477.81,81054.54,72977.35,59047.32,60416.61,85094.47,76018.01
"P40261",0,0,0,0,0,0,0,0,0,0,0,0
"P31930",147792.9,174540.8,204722.1,166703.5,179524.6,225598.7,151044.7,173069.6,206752.5,168883.1,205865.1,243907.9
"Q16270",0,6414.703,0,2887.753,38720.09,0,7267.361,42678.39,0,0,37735.48,0
"P20618",43653.47,41190.07,43945.29,43184.22,45794.93,41294.54,55839.27,118793.4,45576.66,48017.64,60697.71,58695.53
"Q96NB2",132107.8,105857.7,179981.9,133014,140112.6,86943.43,123432,101732.7,189251.4,135737.2,156696.6,90840.22
"P30626",65864.34,65864.34,59225.88,66058.39,72273.86,92656.4,69163.65,64454,57005.18,61777.63,68597.03,88709.01
"Q01844",33182,20517.91,32049.25,34856.47,33182,39273.51,38953.75,28070.84,34267.11,35176.2,30039.09,39433.16
"Q9UMS4",0,0,57523.94,48664.34,54554.37,33003.64,57080.76,0,52957.47,59642.93,59540.84,32524.27
"Q14978",4172.006,10701.54,14857.12,2671.456,9293.767,3082.436,5299.794,5461.447,8507.197,8082.067,0,5836.422
"P06702",0,0,0,0,0,0,0,0,0,0,0,0
"O76021",0,0,0,0,0,0,0,0,0,0,0,0
"P62993",26093.67,25017.81,24907.94,21131.38,21313.91,18431.09,26368.11,28588.87,22619.79,27432.72,19912.98,21553
"P04075",178255,236812.6,186398.9,188742.5,199390.7,236030.4,182241.6,192915.6,171594.5,220764.4,244865.7,255122.1
"P28676",17080.19,32049.25,20825.75,21230.09,21199.16,29111.44,21010.82,34386.66,0,20517.91,25669.13,24411.29
"P47914",26314.17,44397.45,34579.48,26736.89,33768.27,26232.09,23741.29,46818.33,28213.44,25378.03,30812.9,22861.64
"P28161",0,0,0,0,0,3303.397,0,0,8314.364,0,0,6047.897
"Q16630",34436.2,17715.21,31865.32,39084.55,31389.75,29369.22,37621.73,0,0,33435.34,33573.36,28468.21
"P02787",446678.9,490235.9,572844.6,362020.8,529672.9,331530.5,431283.1,490235.9,597545.5,327799,466164.9,304443.9
"Q96JY6",85221.49,74656.39,103555.3,83114.39,74780.31,52572.61,89991.46,73854.19,98250.03,91325.89,85600.47,54002.71
"P05556",56247.06,54160.37,48208.46,50560.56,58361.84,46689.51,57959.53,53114.32,44946.28,54642.17,58530.55,51189.29
"P05783",357417.6,566103.9,288001.8,411215.5,554483,544909.7,363784.6,582535.7,297711.2,423963.5,572844.6,534962.2
"Q9Y2Q5",9611.819,9120.119,13480.96,10243.86,8178.736,5424.269,12107.39,17080.19,15740.35,17080.19,11115.66,8314.364
"P51608",15313,6047.897,9155.547,5532.628,5154.056,7530.067,17916.59,10538.05,10305.74,13041.81,9759.944,15689.55
"P02675",861796.3,474797,179524.6,183893,327799,172028.6,861796.3,466164.9,179524.6,190935.2,345183.5,177210.9
"P34949",22174.57,11223.05,14738.54,16600.61,16046.76,13397.27,26736.89,9504.372,17080.19,24964.95,14102.8,19690.86
"Q8NDH3",12034.33,17484.32,14502.55,9631.949,8906.125,8569.097,0,0,15184.38,0,0,13283.71
"P98179",3486.531,0,0,2693.067,0,0,0,0,0,0,0,0
"Q96KP1",95951.08,72761.18,59915.42,65665.84,112417.9,96108.93,90139,77070.33,58436.31,73200.35,119493.3,95793.82
"P51884",354757.7,135035,327799,288001.8,231528.4,357417.6,365975.5,178255,335047.9,314250.1,274264.6,363784.6
"Q9UBN7",43889.18,44695.75,45731.62,36282.92,36763.92,24655.11,40738.93,39208.25,46303.49,39084.55,35479.7,27128.02
"O14832",0,15516.18,0,12806.98,0,0,16542.79,0,24779.11,15740.35,0,0
"Q9BUP0",0,0,0,0,0,7712.3,0,0,19108.58,0,0,0
"P82980",43184.22,30264.74,54554.37,9293.767,1358.117,41190.07,56433.61,0,91020.11,0,0,25737.06
"P21399",212997.3,209499.9,184650.5,230373.5,153896.5,136629.6,203233.9,198108.9,168411,206752.5,155885.6,132774.2
"Q9H2H8",11115.66,12567.36,20057.06,10577.49,0,0,19690.86,0,0,16907.93,0,0
"P27487",143056.5,144444.7,152627.3,181096.8,173069.6,111753.2,134155.2,155885.6,162300.5,179177.4,188742.5,106434
"Q02790",54554.37,57523.94,31231.34,32469.21,64790.49,47343.67,55348.78,72396.48,50797.63,19314.17,54642.17,42404.53
"O60493",73200.35,96253.9,91995.3,93587.75,80614.2,62940.28,104642.9,96407.84,88904.66,98104.31,98250.03,50179.16
"P56181",94670.18,85094.47,107857,37735.48,79704.06,128225.5,92200.62,91995.3,112417.9,29538.92,65665.84,118269
"P04632",33913.38,40204.65,38443.16,43737.82,38072.94,54839,0,0,0,0,0,0
"P19367",23992.28,35246.61,23992.28,22378.06,25669.13,41362.6,12874.95,34506.99,25318.95,18831.54,33093.25,45258.62
"Q13765",24565.31,15633.69,18831.54,25912.83,17380.49,25669.13,27593.38,19389.6,22174.57,22321.01,18592.77,26881.08
"O75475",0,0,0,0,71011.48,0,0,0,0,0,0,137982.3
"Q01433",0,0,0,0,0,0,0,0,0,0,0,0
"P51570",78923.71,65477.99,80903.05,84980.21,59915.42,62113.76,84571.84,61451.06,89349.21,73278.36,50560.56,73854.19
"Q86SX6",58282.48,43184.22,69296.97,68927.99,40479.86,58063.49,63548.54,41233.21,72977.35,69379.76,50923.04,64108.37
"P00326",70596.1,43945.29,37020.33,53619.99,2235.375,75506.47,21131.38,0,0,0,0,0
"P33176",12874.95,12034.33,7002.047,3628.564,7203.25,11459.84,0,9791.453,9155.547,9890.292,8132.7,0
"P02730",36228.75,30568.06,23370.88,10649.17,2643.436,20961.99,36623.49,33325.86,19506.67,20215.77,10354.9,24264.99
"Q9NZN4",32469.21,0,0,0,30434.37,32403,0,0,0,0,0,0
"Q5JTJ3",51791.05,34436.2,60214.34,66379.24,44865.21,47413.43,46818.33,33116.59,59328.51,68790.77,51690.71,44865.21
"O15347",0,0,0,0,0,0,0,0,0,0,0,0
"O95154",185160,174111.8,208762.6,227900.3,131767.9,218057.1,198108.9,180535.1,218057.1,249685.3,223143.9,212997.3
"P37231",160172.7,125372.3,129969.2,174111.8,148188.2,198832.2,167482.1,130216,134798,137982.3,109838.9,0
"Q16363",59735.85,258247.1,133313.1,157255.8,218888,174111.8,59432.1,283710.6,142679.6,170208.5,235242.5,173069.6
"P31939",65580.5,68597.03,42876.78,62603.47,73098.98,49467.07,51480.33,78923.71,48818.65,62742.03,75049.44,48512.74
"Q14697",133565.1,136875.9,106620.3,97932.12,125372.3,158583.5,101544.8,86748.58,104937,118534.4,142306.8,158583.5
"O95817",0,52110.31,0,0,60013.66,0,0,70504.27,0,0,60992.96,0
"Q99685",13208.61,9347.894,0,9631.949,14171.12,0,0,14857.12,12107.39,17778.32,15899.38,0
"Q9H7C9",40359.89,34325.01,35358.81,44865.21,22496.77,40479.86,41233.21,37940.34,39356.67,36228.75,0,45354.12
"Q9HB40",27367.98,0,17524.55,74269.09,37621.73,64454,13938.17,0,36282.92,96933.72,44865.21,61451.06
"Q9NZD4",0,0,0,0,0,0,0,0,0,0,0,0
"Q16643",9065.825,6615.542,10482.32,2343.503,7712.3,2139.414,8507.197,9759.944,9759.944,11832.57,7930.744,12494.7
"Q9Y3B8",10943.8,0,0,0,6264.758,0,0,13166.66,16768.37,0,0,0
"P14550",540115.8,362020.8,540115.8,540115.8,478947.4,404349.8,534962.2,484624,490235.9,559863.8,606496.8,499422.8
"Q9H993",16953.34,0,15459.06,24779.11,28213.44,0,26686.24,0,0,29487.39,0,0
"P50453",36493.12,0,0,0,10434.71,45107.13,21073.92,0,0,0,0,51910.27
"Q92845",0,48818.65,0,0,26368.11,0,0,0,0,0,0,0
"Q96F07",133313.1,176213.9,49545.6,247871.5,115138,105857.7,120161.7,174540.8,68790.77,224837.6,107375.7,79584.07
"P01859",260389.5,682653.9,343262,269679.7,805128.4,261842.8,260389.5,940142,269679.7,292456.1,775969.2,258247.1
"P51888",218057.1,49636.31,172028.6,133565.1,130842.1,224020.3,228946.3,53943.03,187566.8,139288.5,133014,229655.9
"Q8N4T8",60305.64,46818.33,79299.88,80199.58,41645.52,65948.94,67663.89,43737.82,75282.1,83236.9,54554.37,44946.28
"P24310",0,43101.08,41645.52,54990.34,38511.05,80465.48,41576.85,41004.78,46628.66,37621.73,38720.09,87184.24
"Q9NZB2",8866.933,5532.628,5582.867,0,1328.603,0,0,5744.636,0,0,6047.897,0
"Q00610",228946.3,315748,169817.6,217235.1,266898.1,327799,213886.3,296507.9,176759.1,164811.4,258247.1,331530.5
"Q07812",0,0,0,0,0,0,0,0,0,0,0,0
"P54886",0,0,0,108189,0,0,0,0,0,107194.5,0,0
"P06756",0,0,0,0,4878.9,0,0,10305.74,0,0,9945.717,0
"O95810",26368.11,3486.531,16830.28,22426.11,19506.67,28285.6,17204.07,18045.24,16382.91,28213.44,16653.18,18831.54
"Q9Y3I0",16768.37,37448.41,40359.89,30674.6,50179.16,35050.65,32270.84,54478.54,32661.95,47343.67,47343.67,35117.79
"Q9Y2Z4",0,0,0,0,0,0,0,0,0,0,0,0
"P02042",706520.3,335047.9,359398.6,170208.5,119242.7,692332.5,746003.9,352898.9,381249.5,125103,118998.7,633821
"O15195",128225.5,168883.1,177210.9,88571.8,121609.6,88271.58,135337.9,159352.7,182241.6,0,121781.8,86222.4
"Q92542",0,0,0,0,0,0,0,0,0,0,0,0
"Q8TB22",0,0,0,0,0,0,0,0,0,0,0,0
"P01767_UNMAPPED",0,0,0,0,0,0,0,0,0,0,0,0
"P54819",435248.4,390317.5,591008.8,505272.7,462133.9,396912,462133.9,384629,591008.8,474797,457756.2,372485.6
"Q9BZZ5",37621.73,41974.24,42741.92,40663.75,819.1111,0,43101.08,0,47269.07,0,47039.95,0
"P28332",89804.98,57850.99,73854.19,129074.8,65130.74,44397.45,86943.43,54990.34,70504.27,132774.2,103736.5,49545.6
"O00534",0,0,0,0,0,0,0,0,0,0,0,0
"Q15436",8719.525,9708.25,0,0,3258.656,0,13101.96,20398.12,0,0,12154.01,0
"Q13621",0,27432.72,17380.49,26011.69,0,69717.98,0,26563.48,31289.59,29987.47,0,64601.65
"Q9BYF1",0,24133.67,0,40858.49,0,32882.37,0,30209.1,0,35890.67,0,28905.51
"Q13683",120161.7,139670.4,162300.5,155137.9,132107.8,151906.3,0,128776.2,150009.2,160691.3,129359.2,156696.6
"Q07666",62742.03,51480.33,57432.65,54737.36,59735.85,67976.03,51386.23,46353.28,0,61346.33,56715.96,57850.99
"P36873",0,0,0,20708.82,0,23060.3,0,0,0,0,0,0
"P23526",239229.2,173069.6,211640.5,236812.6,204267.4,237958.5,235242.5,174111.8,211073.8,261842.8,217235.1,239229.2
"Q13113",94484.9,146872.8,109006.7,117106.9,98250.03,112182.3,100310,156696.6,109838.9,158031.6,145510.8,112182.3
"P00747",78547.77,102286.8,98104.31,75506.47,95661.27,70281.09,74156.41,100833,87184.24,0,82939.11,0
"P62888",0,141996.6,0,0,0,0,0,0,0,0,0,0
"P19440",0,0,88709.01,109273.7,0,156696.6,0,0,0,0,0,165765.9
"P80723",10013.7,2714.897,8719.525,4285.253,3008.275,7665.211,11880.63,7712.3,12034.33,11758.94,8906.125,12034.33
"P11166",0,0,0,0,0,0,0,0,0,0,0,0
"P82663",0,0,0,0,0,25067.46,0,0,0,0,0,22619.79
"Q9UBC2",4398.756,2314.394,0,1559.067,667.9083,0,0,0,0,0,6264.758,0
"P49821",106954.4,125103,113145.5,131767.9,118793.4,144058.2,81771.48,132404.4,136629.6,131151.9,128015.6,153896.5
"Q9C0B1",21949.83,11279.85,14171.12,0,9611.819,20708.82,17826.71,15459.06,15633.69,16382.91,16382.91,22946.86
"P53634",127429.7,64108.37,151906.3,205865.1,163965.8,150009.2,126409.1,101308.6,142306.8,218888,163965.8,196208.5
"Q13501",3537.128,0,0,0,0,423963.5,0,218888,0,0,0,351190.2
"A3KMH1",0,17778.32,26947.6,18518.54,23296.74,5836.422,0,0,29176.41,27005.53,26788.93,0
"P51659",83114.39,95493.71,78753.85,125612.2,88271.58,72273.86,87958.78,97756.44,90344.08,86082.28,84437,69590.71
"P20810",0,36339.93,0,19247.7,32661.95,35302.49,0,21883.76,0,0,30434.37,44605.86
"O95372",8507.197,8314.364,0,4463.661,3405.972,8469.239,8314.364,11279.85,10785.32,10833.63,8404.697,0
"O00303",99806.29,19314.17,20215.77,23631.74,20275.93,21010.82,12684.5,24907.94,20708.82,221565,126743.6,22055.13
"P63096",3768.506,2423.442,0,0,842.95,16143.24,5033.483,5634.228,0,8404.697,5299.794,15633.69
"O00154",79971.33,62503.04,63060.78,77488.91,64229.41,58618.05,77070.33,61068.98,68503.39,85345.17,67454.84,60305.64
"Q96I99",271920.4,225598.7,304443.9,297711.2,228946.3,243907.9,279247.4,230373.5,308775.7,286640.3,239229.2,240932
"Q13724",0,0,0,0,0,0,0,0,0,0,0,0
"Q9Y3E7",0,0,0,0,117705.1,0,124024,0,0,0,136362.2,165285.9
"P10412",8003.658,10013.7,10013.7,8906.125,6211.608,4878.9,6615.542,15278.45,10243.86,13397.27,7830.575,9416.931
"Q14240",56917.54,68927.99,47185.33,59047.32,65757.16,56609.46,63988.55,60140.21,56337.18,63060.78,47954.48,54240.61
"Q9Y5X1",0,0,0,5874.544,4621.889,0,0,0,0,0,11223.05,9791.453
"P20042",43815.97,29487.39,28736.94,23275.02,35117.79,45354.12,35302.49,35969.44,31084.27,42948.4,30621.55,45794.93
"O94832",0,0,0,0,1867.944,0,0,0,0,0,0,0
"Q7Z6Z7",2942.381,2910.106,9229.783,0,0,0,0,0,23009.54,0,0,0
"P30711",64601.65,63988.55,58530.55,76579.02,0,51910.27,76685.11,75506.47,63905.9,74546.25,0,70504.27
"P51648",47039.95,28364.9,60416.61,52572.61,36422.79,49739.87,49739.87,38365.15,62742.03,53711.56,34042.57,47697.29
"O60494",80102.57,115138,102711.5,114921,107194.5,78923.71,73854.19,108554.7,117106.9,112930.6,106434,75282.1
"P78371",72866.16,96737.9,69842.1,99806.29,71531.78,104642.9,68597.03,90344.08,73098.98,99028.47,93734.03,52194.86
"Q93062",0,3515.05,0,1203.569,170.9278,0,0,4172.006,0,0,0,0
"A6NL28",71739.49,101308.6,62845.97,80345.41,73631.49,79299.88,88709.01,94670.18,59432.1,80102.57,72273.86,71906.43
"P63241",36422.79,51791.05,0,26368.11,29538.92,28403.81,0,0,0,19849.41,0,0
"P04216",126146.2,0,154345.9,126743.6,96108.93,0,16907.93,12924.71,81193.99,128472,96108.93,106789.8
"O00116",0,0,0,0,0,0,0,0,0,0,0,0
"Q5R3I4",75400.28,27967.68,65391.51,90139,81771.48,22778.52,86569.11,28951.34,74058.15,72497.5,81510.46,32940.66
"Q8TD86",0,0,0,0,0,165285.9,0,0,0,0,0,0
"Q92945",31797.32,9416.931,56058.65,95057.05,57623.34,45944.75,32524.27,34436.2,56715.96,104286.9,109273.7,48208.46
